request_id,is_unsafe,lang_match,payload_length,num_special_chars,url_depth,final_score,classification
6107,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8337,1.0,1.0,285.0,0.0,5.0,1.69,Bypassable ✅
7566,1.0,1.0,48.0,0.0,5.0,1.69,Bypassable ✅
8786,1.0,0.0,44.0,0.0,5.0,0.79,Further Inspection ⚠️
1373,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
3047,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
1595,0.0,1.0,258.0,0.0,5.0,0.9,Bypassable ✅
4309,0.0,1.0,275.0,0.0,5.0,0.9,Bypassable ✅
5082,1.0,0.0,25.0,0.0,5.0,0.79,Further Inspection ⚠️
3441,0.0,1.0,239.0,0.0,5.0,0.9,Bypassable ✅
7930,1.0,1.0,125.0,0.0,5.0,1.69,Bypassable ✅
9890,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
3,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
5003,1.0,1.0,283.0,0.0,5.0,1.69,Bypassable ✅
1768,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
1254,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
9726,1.0,1.0,248.0,0.0,5.0,1.69,Bypassable ✅
6510,1.0,0.0,151.0,0.0,5.0,0.79,Further Inspection ⚠️
9973,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
582,0.0,1.0,258.0,0.0,5.0,0.9,Bypassable ✅
5577,1.0,1.0,49.0,0.0,5.0,1.69,Bypassable ✅
2423,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
2310,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
7423,1.0,1.0,304.0,0.0,5.0,1.69,Bypassable ✅
6275,1.0,1.0,112.0,0.0,5.0,1.69,Bypassable ✅
10351,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
1825,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
10263,1.0,1.0,36.0,0.0,5.0,1.69,Bypassable ✅
4608,1.0,1.0,129.0,0.0,5.0,1.69,Bypassable ✅
8441,1.0,0.0,26.0,0.0,5.0,0.79,Further Inspection ⚠️
4504,1.0,1.0,107.0,0.0,5.0,1.69,Bypassable ✅
1885,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
3400,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
5418,1.0,0.0,292.0,0.0,5.0,0.79,Further Inspection ⚠️
7703,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
6818,1.0,1.0,261.0,0.0,5.0,1.69,Bypassable ✅
10103,1.0,1.0,71.0,0.0,5.0,1.69,Bypassable ✅
1118,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
5128,1.0,1.0,260.0,0.0,5.0,1.69,Bypassable ✅
7276,1.0,1.0,309.0,0.0,5.0,1.69,Bypassable ✅
608,0.0,1.0,254.0,0.0,5.0,0.9,Bypassable ✅
5436,1.0,1.0,265.0,0.0,5.0,1.69,Bypassable ✅
2919,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
5899,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
8810,1.0,1.0,76.0,0.0,5.0,1.69,Bypassable ✅
6180,1.0,1.0,307.0,0.0,5.0,1.69,Bypassable ✅
1149,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
1877,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8523,1.0,0.0,65.0,0.0,5.0,0.79,Further Inspection ⚠️
6390,1.0,0.0,138.0,0.0,5.0,0.79,Further Inspection ⚠️
10030,1.0,1.0,61.0,0.0,5.0,1.69,Bypassable ✅
4354,1.0,1.0,117.0,0.0,5.0,1.69,Bypassable ✅
1087,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
7666,1.0,1.0,136.0,0.0,5.0,1.69,Bypassable ✅
8758,1.0,1.0,268.0,0.0,5.0,1.69,Bypassable ✅
5639,1.0,1.0,110.0,0.0,5.0,1.69,Bypassable ✅
3704,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
9709,1.0,1.0,236.0,0.0,5.0,1.69,Bypassable ✅
8734,1.0,0.0,109.0,0.0,5.0,0.79,Further Inspection ⚠️
3207,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
5190,1.0,1.0,237.0,0.0,5.0,1.69,Bypassable ✅
4065,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
7293,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
6597,1.0,1.0,113.0,0.0,5.0,1.69,Bypassable ✅
4288,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
1217,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
3827,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
5114,1.0,1.0,410.0,0.0,5.0,1.69,Bypassable ✅
9464,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
4024,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
7951,1.0,0.0,128.0,0.0,5.0,0.79,Further Inspection ⚠️
6130,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
2457,0.0,1.0,260.0,0.0,5.0,0.9,Bypassable ✅
3526,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
9230,1.0,1.0,233.0,0.0,5.0,1.69,Bypassable ✅
1284,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
2899,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
1805,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
9293,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1454,0.0,1.0,255.0,0.0,5.0,0.9,Bypassable ✅
2150,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
10151,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
3210,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
4842,1.0,1.0,141.0,0.0,5.0,1.69,Bypassable ✅
5676,1.0,0.0,43.0,0.0,5.0,0.79,Further Inspection ⚠️
6192,1.0,1.0,75.0,0.0,5.0,1.69,Bypassable ✅
3024,0.0,1.0,270.0,0.0,5.0,0.9,Bypassable ✅
5441,1.0,1.0,284.0,0.0,5.0,1.69,Bypassable ✅
6533,1.0,0.0,109.0,0.0,5.0,0.79,Further Inspection ⚠️
7702,1.0,1.0,237.0,0.0,5.0,1.69,Bypassable ✅
9075,1.0,0.0,71.0,0.0,5.0,0.79,Further Inspection ⚠️
4464,1.0,0.0,350.0,0.0,5.0,0.79,Further Inspection ⚠️
2254,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
8681,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
543,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
4860,1.0,1.0,126.0,0.0,5.0,1.69,Bypassable ✅
4824,1.0,1.0,307.0,0.0,5.0,1.69,Bypassable ✅
4474,1.0,0.0,332.0,0.0,5.0,0.79,Further Inspection ⚠️
1350,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
6759,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
3244,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
131,0.0,1.0,271.0,0.0,5.0,0.9,Bypassable ✅
2626,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
2676,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
9260,1.0,1.0,74.0,0.0,5.0,1.69,Bypassable ✅
4264,0.0,1.0,254.0,0.0,5.0,0.9,Bypassable ✅
9445,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
9643,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1488,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
96,0.0,1.0,257.0,0.0,5.0,0.9,Bypassable ✅
8614,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
6250,1.0,0.0,131.0,0.0,5.0,0.79,Further Inspection ⚠️
311,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
5790,1.0,1.0,49.0,0.0,5.0,1.69,Bypassable ✅
4863,1.0,0.0,322.0,0.0,5.0,0.79,Further Inspection ⚠️
3881,0.0,0.0,60.0,0.0,5.0,0.0,Blocked ❌
8938,1.0,0.0,71.0,0.0,5.0,0.79,Further Inspection ⚠️
6505,1.0,1.0,96.0,0.0,5.0,1.69,Bypassable ✅
9136,1.0,0.0,22.0,0.0,5.0,0.79,Further Inspection ⚠️
10199,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
469,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
6442,1.0,1.0,100.0,0.0,5.0,1.69,Bypassable ✅
407,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
9769,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
10594,1.0,1.0,39.0,0.0,5.0,1.69,Bypassable ✅
5526,1.0,1.0,47.0,0.0,5.0,1.69,Bypassable ✅
563,0.0,1.0,255.0,0.0,5.0,0.9,Bypassable ✅
119,0.0,1.0,260.0,0.0,5.0,0.9,Bypassable ✅
3944,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
3826,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
562,0.0,1.0,255.0,0.0,5.0,0.9,Bypassable ✅
5384,1.0,1.0,399.0,0.0,5.0,1.69,Bypassable ✅
1413,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
1791,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
6200,1.0,0.0,119.0,0.0,5.0,0.79,Further Inspection ⚠️
8889,1.0,0.0,9.0,0.0,5.0,0.79,Further Inspection ⚠️
6582,1.0,1.0,317.0,0.0,5.0,1.69,Bypassable ✅
7308,1.0,1.0,119.0,0.0,5.0,1.69,Bypassable ✅
2514,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
5062,1.0,1.0,602.0,0.0,5.0,1.69,Bypassable ✅
3312,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
8259,1.0,1.0,264.0,0.0,5.0,1.69,Bypassable ✅
10219,1.0,1.0,278.0,0.0,5.0,1.69,Bypassable ✅
6215,1.0,0.0,58.0,0.0,5.0,0.79,Further Inspection ⚠️
8703,1.0,1.0,118.0,0.0,5.0,1.69,Bypassable ✅
7347,1.0,1.0,68.0,0.0,5.0,1.69,Bypassable ✅
7323,1.0,1.0,118.0,0.0,5.0,1.69,Bypassable ✅
9096,1.0,0.0,77.0,0.0,5.0,0.79,Further Inspection ⚠️
1084,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
1458,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
6752,1.0,0.0,57.0,0.0,5.0,0.79,Further Inspection ⚠️
7415,1.0,1.0,111.0,0.0,5.0,1.69,Bypassable ✅
651,0.0,1.0,264.0,0.0,5.0,0.9,Bypassable ✅
6950,1.0,0.0,45.0,0.0,5.0,0.79,Further Inspection ⚠️
8377,1.0,1.0,56.0,0.0,5.0,1.69,Bypassable ✅
6408,1.0,0.0,40.0,0.0,5.0,0.79,Further Inspection ⚠️
450,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
7738,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
293,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
4139,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
2913,0.0,1.0,241.0,0.0,5.0,0.9,Bypassable ✅
6550,1.0,1.0,96.0,0.0,5.0,1.69,Bypassable ✅
3931,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
8829,1.0,1.0,278.0,0.0,5.0,1.69,Bypassable ✅
6092,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
3143,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
1406,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
7134,1.0,1.0,46.0,0.0,5.0,1.69,Bypassable ✅
9384,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
3184,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
6433,1.0,1.0,252.0,0.0,5.0,1.69,Bypassable ✅
3524,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
10510,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
10249,1.0,1.0,69.0,0.0,5.0,1.69,Bypassable ✅
9419,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
10252,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
4864,1.0,1.0,271.0,0.0,5.0,1.69,Bypassable ✅
10520,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
6270,1.0,1.0,264.0,0.0,5.0,1.69,Bypassable ✅
4484,1.0,0.0,323.0,0.0,5.0,0.79,Further Inspection ⚠️
7634,1.0,0.0,327.0,0.0,5.0,0.79,Further Inspection ⚠️
4372,1.0,1.0,308.0,0.0,5.0,1.69,Bypassable ✅
8540,1.0,1.0,48.0,0.0,5.0,1.69,Bypassable ✅
9796,1.0,1.0,258.0,0.0,5.0,1.69,Bypassable ✅
7872,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
500,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
2982,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
2926,0.0,1.0,56.0,0.0,5.0,0.9,Bypassable ✅
7194,1.0,0.0,65.0,0.0,5.0,0.79,Further Inspection ⚠️
4639,1.0,1.0,126.0,0.0,5.0,1.69,Bypassable ✅
259,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
8781,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
7900,1.0,1.0,134.0,0.0,5.0,1.69,Bypassable ✅
3620,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
6747,1.0,0.0,45.0,0.0,5.0,0.79,Further Inspection ⚠️
10590,1.0,1.0,68.0,0.0,5.0,1.69,Bypassable ✅
7670,1.0,1.0,47.0,0.0,5.0,1.69,Bypassable ✅
5680,1.0,1.0,316.0,0.0,5.0,1.69,Bypassable ✅
7864,1.0,1.0,118.0,0.0,5.0,1.69,Bypassable ✅
1145,0.0,1.0,241.0,0.0,5.0,0.9,Bypassable ✅
6112,0.0,1.0,239.0,0.0,5.0,0.9,Bypassable ✅
5837,0.0,1.0,271.0,0.0,5.0,0.9,Bypassable ✅
10085,1.0,1.0,67.0,0.0,5.0,1.69,Bypassable ✅
9152,1.0,1.0,71.0,0.0,5.0,1.69,Bypassable ✅
3656,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
7211,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
10324,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
2929,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
7791,1.0,1.0,171.0,0.0,5.0,1.69,Bypassable ✅
6724,1.0,1.0,229.0,0.0,5.0,1.69,Bypassable ✅
2288,0.0,1.0,236.0,0.0,5.0,0.9,Bypassable ✅
7731,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
6498,1.0,0.0,158.0,0.0,5.0,0.79,Further Inspection ⚠️
9012,1.0,0.0,77.0,0.0,5.0,0.79,Further Inspection ⚠️
9281,1.0,1.0,40.0,0.0,5.0,1.69,Bypassable ✅
1617,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
8490,1.0,1.0,276.0,0.0,5.0,1.69,Bypassable ✅
9291,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
1594,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
9251,1.0,1.0,58.0,0.0,5.0,1.69,Bypassable ✅
9515,1.0,1.0,76.0,0.0,5.0,1.69,Bypassable ✅
8440,1.0,1.0,231.0,0.0,5.0,1.69,Bypassable ✅
6460,1.0,1.0,306.0,0.0,5.0,1.69,Bypassable ✅
5288,1.0,0.0,123.0,0.0,5.0,0.79,Further Inspection ⚠️
8693,1.0,1.0,275.0,0.0,5.0,1.69,Bypassable ✅
2215,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
6382,1.0,0.0,151.0,0.0,5.0,0.79,Further Inspection ⚠️
5044,1.0,1.0,131.0,0.0,5.0,1.69,Bypassable ✅
673,0.0,1.0,262.0,0.0,5.0,0.9,Bypassable ✅
1683,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
8022,1.0,1.0,119.0,0.0,5.0,1.69,Bypassable ✅
5763,1.0,1.0,75.0,0.0,5.0,1.69,Bypassable ✅
3562,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
7841,1.0,1.0,319.0,0.0,5.0,1.69,Bypassable ✅
8231,1.0,1.0,295.0,0.0,5.0,1.69,Bypassable ✅
9955,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
7318,1.0,0.0,34.0,0.0,5.0,0.79,Further Inspection ⚠️
565,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
7774,1.0,1.0,326.0,0.0,5.0,1.69,Bypassable ✅
3958,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
5071,1.0,1.0,174.0,0.0,5.0,1.69,Bypassable ✅
8148,1.0,1.0,296.0,0.0,5.0,1.69,Bypassable ✅
9468,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
6961,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
1368,0.0,0.0,60.0,0.0,5.0,0.0,Blocked ❌
6769,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
2517,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
2737,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
10037,1.0,1.0,74.0,0.0,5.0,1.69,Bypassable ✅
4688,1.0,0.0,117.0,0.0,5.0,0.79,Further Inspection ⚠️
2183,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
2474,0.0,1.0,236.0,0.0,5.0,0.9,Bypassable ✅
6159,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
7436,1.0,1.0,111.0,0.0,5.0,1.69,Bypassable ✅
2039,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
10289,1.0,1.0,245.0,0.0,5.0,1.69,Bypassable ✅
7021,1.0,1.0,73.0,0.0,5.0,1.69,Bypassable ✅
321,0.0,1.0,251.0,0.0,5.0,0.9,Bypassable ✅
8091,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
426,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
427,0.0,1.0,250.0,0.0,5.0,0.9,Bypassable ✅
4797,1.0,1.0,308.0,0.0,5.0,1.69,Bypassable ✅
9912,1.0,1.0,73.0,0.0,5.0,1.69,Bypassable ✅
6620,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
9186,1.0,0.0,39.0,0.0,5.0,0.79,Further Inspection ⚠️
5957,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
80,0.0,0.0,251.0,0.0,5.0,0.0,Blocked ❌
3964,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
7073,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
3344,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
335,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
5657,1.0,1.0,106.0,0.0,5.0,1.69,Bypassable ✅
4187,0.0,1.0,261.0,0.0,5.0,0.9,Bypassable ✅
9139,1.0,0.0,22.0,0.0,5.0,0.79,Further Inspection ⚠️
9984,1.0,1.0,60.0,0.0,5.0,1.69,Bypassable ✅
9350,1.0,1.0,251.0,0.0,5.0,1.69,Bypassable ✅
10404,1.0,0.0,20.0,0.0,5.0,0.79,Further Inspection ⚠️
8052,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
5767,1.0,0.0,78.0,0.0,5.0,0.79,Further Inspection ⚠️
9831,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
330,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
4772,1.0,1.0,303.0,0.0,5.0,1.69,Bypassable ✅
9535,1.0,1.0,248.0,0.0,5.0,1.69,Bypassable ✅
747,0.0,1.0,268.0,0.0,5.0,0.9,Bypassable ✅
8653,1.0,0.0,79.0,0.0,5.0,0.79,Further Inspection ⚠️
291,0.0,1.0,244.0,0.0,5.0,0.9,Bypassable ✅
3206,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
7474,1.0,1.0,259.0,0.0,5.0,1.69,Bypassable ✅
3254,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
9334,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
5840,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
457,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
5641,1.0,1.0,314.0,0.0,5.0,1.69,Bypassable ✅
5227,1.0,0.0,50.0,0.0,5.0,0.79,Further Inspection ⚠️
5006,1.0,1.0,799.0,0.0,5.0,1.69,Bypassable ✅
9044,1.0,0.0,8.0,0.0,5.0,0.79,Further Inspection ⚠️
7420,1.0,0.0,114.0,0.0,5.0,0.79,Further Inspection ⚠️
31,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
1608,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
9145,1.0,1.0,75.0,0.0,5.0,1.69,Bypassable ✅
7237,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
8188,1.0,1.0,327.0,0.0,5.0,1.69,Bypassable ✅
10398,1.0,1.0,73.0,0.0,5.0,1.69,Bypassable ✅
4604,1.0,1.0,94.0,0.0,5.0,1.69,Bypassable ✅
4094,0.0,1.0,238.0,0.0,5.0,0.9,Bypassable ✅
1486,0.0,1.0,267.0,0.0,5.0,0.9,Bypassable ✅
2348,0.0,1.0,275.0,0.0,5.0,0.9,Bypassable ✅
10568,1.0,0.0,69.0,0.0,5.0,0.79,Further Inspection ⚠️
7613,1.0,1.0,122.0,0.0,5.0,1.69,Bypassable ✅
9570,1.0,1.0,71.0,0.0,5.0,1.69,Bypassable ✅
8386,1.0,0.0,32.0,0.0,5.0,0.79,Further Inspection ⚠️
6658,1.0,1.0,147.0,0.0,5.0,1.69,Bypassable ✅
9819,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
5983,0.0,1.0,37.0,0.0,5.0,0.9,Bypassable ✅
3061,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
8689,1.0,0.0,6.0,0.0,5.0,0.79,Further Inspection ⚠️
10122,1.0,1.0,66.0,0.0,5.0,1.69,Bypassable ✅
373,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
5942,0.0,0.0,59.0,0.0,5.0,0.0,Blocked ❌
5532,1.0,1.0,112.0,0.0,5.0,1.69,Bypassable ✅
4226,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
6535,1.0,1.0,334.0,0.0,5.0,1.69,Bypassable ✅
2109,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
10132,1.0,0.0,14.0,0.0,5.0,0.79,Further Inspection ⚠️
883,0.0,1.0,237.0,0.0,5.0,0.9,Bypassable ✅
169,0.0,1.0,230.0,0.0,5.0,0.9,Bypassable ✅
8279,1.0,1.0,43.0,0.0,5.0,1.69,Bypassable ✅
10559,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
3011,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
9081,1.0,0.0,7.0,0.0,5.0,0.79,Further Inspection ⚠️
3396,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
6536,1.0,1.0,112.0,0.0,5.0,1.69,Bypassable ✅
6817,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
10205,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
5129,1.0,0.0,25.0,0.0,5.0,0.79,Further Inspection ⚠️
7728,1.0,0.0,33.0,0.0,5.0,0.79,Further Inspection ⚠️
1786,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
4734,1.0,0.0,64.0,0.0,5.0,0.79,Further Inspection ⚠️
5221,1.0,0.0,79.0,0.0,5.0,0.79,Further Inspection ⚠️
1954,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
7433,1.0,1.0,119.0,0.0,5.0,1.69,Bypassable ✅
5850,0.0,1.0,37.0,0.0,5.0,0.9,Bypassable ✅
9182,1.0,1.0,57.0,0.0,5.0,1.69,Bypassable ✅
315,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
958,0.0,0.0,61.0,0.0,5.0,0.0,Blocked ❌
1142,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
4215,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
5180,1.0,1.0,226.0,0.0,5.0,1.69,Bypassable ✅
8349,1.0,0.0,253.0,0.0,5.0,0.79,Further Inspection ⚠️
2271,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
4412,1.0,0.0,103.0,0.0,5.0,0.79,Further Inspection ⚠️
895,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
2464,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
2478,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
9158,1.0,1.0,67.0,0.0,5.0,1.69,Bypassable ✅
3692,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
8988,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
795,0.0,1.0,275.0,0.0,5.0,0.9,Bypassable ✅
3595,0.0,0.0,64.0,0.0,5.0,0.0,Blocked ❌
4397,1.0,0.0,313.0,0.0,5.0,0.79,Further Inspection ⚠️
47,0.0,1.0,301.0,0.0,5.0,0.9,Bypassable ✅
4254,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
1010,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
3204,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
4442,1.0,1.0,308.0,0.0,5.0,1.69,Bypassable ✅
1891,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
5359,1.0,1.0,336.0,0.0,5.0,1.69,Bypassable ✅
8530,1.0,1.0,230.0,0.0,5.0,1.69,Bypassable ✅
5076,1.0,1.0,819.0,0.0,5.0,1.69,Bypassable ✅
2554,0.0,1.0,73.0,0.0,5.0,0.9,Bypassable ✅
7820,1.0,0.0,44.0,0.0,5.0,0.79,Further Inspection ⚠️
6712,1.0,1.0,276.0,0.0,5.0,1.69,Bypassable ✅
9189,1.0,1.0,36.0,0.0,5.0,1.69,Bypassable ✅
2625,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
2484,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
4459,1.0,0.0,149.0,0.0,5.0,0.79,Further Inspection ⚠️
5905,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8890,1.0,0.0,75.0,0.0,5.0,0.79,Further Inspection ⚠️
713,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
10321,1.0,1.0,75.0,0.0,5.0,1.69,Bypassable ✅
5181,1.0,1.0,225.0,0.0,5.0,1.69,Bypassable ✅
10049,1.0,1.0,56.0,0.0,5.0,1.69,Bypassable ✅
2357,0.0,1.0,248.0,0.0,5.0,0.9,Bypassable ✅
