request_id,url,payload,classification,probability,label,detected_language,detected_language_confidence
d4bea9da,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=verghese&pwd=totolate&remember=on&B1=Entrar,safe,,0,javascript,0.8696425557136536
485a873e,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
37fa78c9,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=dudas&password=guller%EDa&nombre=Braiam&apellidos=Erill&email=riguier_waits3%40copiar.com.gl&dni=57727237C&direccion=San+Juan+Bosco+113+1-D&ciudad=Vajol%2C+La&cp=08470&provincia=Salamanca&ntc=5154425798181531&B1=Registrar,safe,,0,txt,0.45866575837135315
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
27f7f9ad,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=szeto&password=d%E9cada&nombre=Saturnina&apellidos=Pin%F3s+Turrubiartes&email=delpy_wrixon%40tecnoindomo.gs&dni=15314533Y&direccion=Calle+Madre+De+Dios%2C+102+&ciudad=Perafort&cp=37500&provincia=C%E1ceres&ntc=9634788762109730&B1=Registrar,safe,,0,javascript,0.6355820894241333
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
91996dd8,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Queso+Manchego&precio=100&cantidad=79&B1=A%F1adir+al+carrito,safe,,0,html,0.5704312920570374
39ef470d,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=monette&pwd=1ob20h9la3&remember=off&B1=Entrar,safe,,0,javascript,0.8279191255569458
36450b57,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
d85c86e5,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=8484&B1=Confirmar,safe,,0,javascript,0.7614246606826782
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
28193c8c,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=nina&password=pulsar&nombre=Oreste&apellidos=Ambatll%E9+Comalada&email=birley%40euskalcasino.pro&dni=94505880F&direccion=Convento+De+Las+Due%F1as+86+&ciudad=Casas+de+Miravete&cp=34340&provincia=Granada&ntc=1571428541757626&B1=Registrar,safe,,0,txt,0.4997330605983734
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
ba9033d5,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Vino+Rioja&precio=39&cantidad=84&B1=A%F1adir+al+carrito,safe,,0,html,0.7064801454544067
ace146c7,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=macinnes&pwd=18vi5i9ad&remember=on&B1=Entrar,safe,,0,javascript,0.9410879015922546
36450b57,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
190a0505,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=78&B1=A%F1adir+al+carrito,safe,,0,html,0.7990832328796387
1fd364af,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=utilla&pwd=33s4h9929r&remember=off&B1=Entrar,safe,,0,javascript,0.7639569044113159
485a873e,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
e9021d76,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=5668&B1=Confirmar,safe,,0,javascript,0.8077603578567505
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
236e9f17,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=ftpsites&password=t0t0&nombre=Alfio&apellidos=Potel+Ivars&email=storgaard-szibo3%40elreversotenebroso.ky&dni=17889538T&direccion=Diogenes+82%2C+&ciudad=Ag%F3n&cp=47450&provincia=Guadalajara&ntc=8851191771150286&B1=Registrar,safe,,0,javascript,0.6112198233604431
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
d77a0b5f,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=crampton4&password=Endoblar&nombre=Jan&apellidos=Eberl%E9&email=eclar%40magadan.org.edu&dni=86090489V&direccion=Avda.+Pio+Xii%2C+48+&ciudad=Aguilar+de+la+Frontera&cp=50830&provincia=Castell%F3n&ntc=7548017062827268&B1=Registrar,safe,,0,javascript,0.7270578145980835
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
fa0bba50,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Vino+Rioja&precio=100&cantidad=58&B1=A%F1adir+al+carrito,safe,,0,html,0.9131612777709961
e0d4ebf6,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=alexio&pwd=biZarRO&remember=off&B1=Entrar,safe,,0,javascript,0.8525699377059937
36450b57,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
12bd6e61,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Queso+Manchego&precio=39&cantidad=61&B1=A%F1adir+al+carrito,safe,,0,html,0.8612160682678223
e0da8e65,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=allman&pwd=odiosid-ad&remember=on&B1=Entrar,safe,,0,javascript,0.9272560477256775
485a873e,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
647b825f,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=5093&B1=Confirmar,safe,,0,javascript,0.7731567621231079
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
43b53b82,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=caleta&password=carminante&nombre=Reinaldo&apellidos=Homs+Breither&email=patric_congregation%40annoyanc.zr&dni=54180440F&direccion=Calle+Jabera%2C+27%2C+&ciudad=Fuentes+Calientes&cp=47185&provincia=Valencia&ntc=9828908323300958&B1=Registrar,safe,,0,html,0.7194539904594421
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
279f8900,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=haydock&password=01r1f9co&nombre=Delujan&apellidos=Puigdevanol+Regi&email=campion%40transportesvegasl.cat&dni=30802142J&direccion=Alcalde+Esteban+Minguez%2C+169%2C+12%3FB&ciudad=Ribadesella&cp=50345&provincia=Le%F3n&ntc=6256718045061012&B1=Registrar,safe,,0,javascript,0.7961856722831726
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
78f2c42e,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Queso+Manchego&precio=39&cantidad=42&B1=A%F1adir+al+carrito,safe,,0,html,0.8862757682800293
2c028381,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=marlowe&pwd=salia&remember=off&B1=Entrar,safe,,0,javascript,0.8123206496238708
36450b57,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
4ddaed60,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=madisett&password=madrigalesco&nombre=Raimondo&apellidos=Buleje+Quesada&email=baumer_riedmann2%40monsur.sv&dni=71579092X&direccion=Rodrigo+Caro%2C+165%2C+&ciudad=Aguilar+de+la+Frontera&cp=44314&provincia=La+Rioja&ntc=3602043151180886&B1=Registrar,safe,,0,javascript,0.8797207474708557
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
cf1a19c2,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=tadeas4&password=t45o0a35&nombre=Leilan&apellidos=Matie&email=bubat6%40rosaserigrafia.fi&dni=23599996H&direccion=Calle+Rascon+144+&ciudad=Lladurs&cp=28191&provincia=M%E1laga&ntc=2018025974604227&B1=Registrar,safe,,0,javascript,0.580851674079895
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
e44396f1,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=47&B1=A%F1adir+al+carrito,safe,,0,html,0.8254724740982056
23c4fc63,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=odelia&pwd=masTELeRo&remember=off&B1=Entrar,safe,,0,javascript,0.7447654604911804
36450b57,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
c3de9ede,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=oxendine&password=INduRaci%F3N&nombre=Artenio&apellidos=Sabadell&email=dekeyser%40creacionwebs.bn&dni=46157420P&direccion=Jesus+Jimenez%2C+86%2C+&ciudad=Albeta&cp=09580&provincia=Le%F3n&ntc=7688901932687073&B1=Registrar,safe,,0,javascript,0.7913340926170349
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
1d3ca837,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=annette&password=eA&nombre=Wanda&apellidos=Mira+Boncompte&email=adashevsky%40theroxyblue.com&dni=69301315S&direccion=Porta+Cruz+De+Arqueros+145+&ciudad=Tordellego&cp=42180&provincia=Murcia&ntc=8251009613844272&B1=Registrar,safe,,0,javascript,0.8863010406494141
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
789ad439,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=18&B1=A%F1adir+al+carrito,safe,,0,html,0.859274685382843
ba3736ea,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=shuster&pwd=suti8me9te&remember=off&B1=Entrar,safe,,0,javascript,0.9331890344619751
36450b57,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,safe,,0,txt,1.0
46aeb4a1,http://localhost:8080/tienda1/publico/entrar.jsp,,safe,,0,empty,1.0
048bf90b,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,safe,,0,txt,0.18152885138988495
30194c47,http://localhost:8080/tienda1/publico/pagar.jsp,,safe,,0,empty,1.0
e0bf78f5,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=9678&B1=Confirmar,safe,,0,javascript,0.7953916788101196
11713203,http://localhost:8080/tienda1/publico/registro.jsp,,safe,,0,empty,1.0
ded2a1a4,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,safe,,0,txt,0.9962479472160339
e21e0744,http://localhost:8080/tienda1/global/menum.jsp,,safe,,0,empty,1.0
59c0f414,http://localhost:8080/tienda1/global/titulo.jsp,,safe,,0,empty,1.0
471e4b37,http://localhost:8080/tienda1/global/estilos.css,,safe,,0,empty,1.0
ca575f33,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,safe,,0,empty,1.0
2cc46212,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,safe,,0,empty,1.0
fb570caf,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,safe,,0,empty,1.0
008ed92a,http://localhost:8080/tienda1/miembros/index.jsp,,safe,,0,empty,1.0
a2cbee6d,http://localhost:8080/tienda1/miembros/editar.jsp,,safe,,0,empty,1.0
271c5264,http://localhost:8080/tienda1/miembros/salir.jsp,,safe,,0,empty,1.0
5d4bee19,http://localhost:8080/tienda1/imagenes/1.gif,,safe,,0,empty,1.0
c0cc2395,http://localhost:8080/tienda1/imagenes/2.gif,,safe,,0,empty,1.0
90d02f6b,http://localhost:8080/tienda1/imagenes/3.gif,,safe,,0,empty,1.0
cde75f81,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,safe,,0,empty,1.0
8d715d80,http://localhost:8080/tienda1/imagenes/logo.gif,,safe,,0,empty,1.0
8092f587,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,safe,,0,empty,1.0
e2d3bae5,http://localhost:8080/tienda1/index.jsp,,safe,,0,empty,1.0
bc161364,http://localhost:8080/tienda1/publico/anadir.jsp,,safe,,0,empty,1.0
6daaf42e,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Queso+Manchego&precio=100&cantidad=9&B1=A%F1adir+al+carrito,safe,,0,html,0.9023036360740662
