request_id,url,payload,detected_language,is_unsafe,payload_length,num_special_chars,url_depth,lang_match,precision_m1,recall_m1,fpr_m1,fnr_m1
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6fd0a8b1,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=xingdong&password=adepTo&nombre=Eli&apellidos=Pellicer&email=flori%40casabolsa43.np&dni=03557191B&direccion=La+Fragua+158%2C+11-E&ciudad=Montferri&cp=45250&provincia=Vizcaya&ntc=6262014386687000&B1=Registrar,,0,227,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
faf5ba65,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Queso+Manchego&precio=100&cantidad=20&B1=A%F1adir+al+carrito,,0,72,0,5,0,100.0,100.0,-99.0,-99.0
0b156cf9,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=rui-yuan&pwd=priado&remember=off&B1=Entrar,,0,60,0,5,0,100.0,100.0,-99.0,-99.0
ffec6160,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
7f81db14,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=maurijn&password=cHOclO&nombre=Ramsey&apellidos=Baldivieso&email=brutsman%40etnics.ms&dni=53486450L&direccion=Cami+Antic+Animeta+43%2C+&ciudad=Marchagaz&cp=16192&provincia=Burgos&ntc=8651552740405089&B1=Registrar,,0,232,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
99bb594f,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=lovejoy&password=calabr%E9s&nombre=Josefa&apellidos=Kukier+Policastro&email=askam%40maxtienda.er&dni=52930776W&direccion=Plza.+Leire%2C+1%2C+6%3FA&ciudad=Nerpio&cp=50236&provincia=Burgos&ntc=7659332695027336&B1=Registrar,,0,240,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9c0d4dba,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Vino+Rioja&precio=100&cantidad=13&B1=A%F1adir+al+carrito,,0,68,0,5,0,100.0,100.0,-99.0,-99.0
42c0002c,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=juli&pwd=03nTe99eRa&remember=on&B1=Entrar,,0,59,0,5,0,100.0,100.0,-99.0,-99.0
ffec6160,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a6167bd5,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=5&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
d922ba30,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=kamyar&pwd=guasca&remember=on&B1=Entrar,,0,57,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
bbd3e000,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=armstron&password=proscrIbIR&nombre=Dositeo&apellidos=Sanandreu+Agramunt&email=witting%40videotubo.cl&dni=84428224P&direccion=Travesia+Magdalena%2C+53+4%3FG&ciudad=Castil+de+Vela&cp=47418&provincia=Vizcaya&ntc=7929689250384395&B1=Registrar,,0,259,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
b70d5e77,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=craggs&password=descort%E9s&nombre=Alvis&apellidos=Girabal+Sabaters&email=mitune%40necesitouncredito.sl&dni=49540097Y&direccion=Linares%2C+42+&ciudad=Duesaig%FCes&cp=50163&provincia=Granada&ntc=6613351872741676&B1=Registrar,,0,243,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
dbe70bb9,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Vino+Rioja&precio=85&cantidad=49&B1=A%F1adir+al+carrito,,0,67,0,5,0,100.0,100.0,-99.0,-99.0
46b1e3ff,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=shirene&pwd=4la3ue95&remember=off&B1=Entrar,,0,61,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
cb73d2ad,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=5521&B1=Confirmar,,0,38,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
96383dde,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=survey&password=ab_ogadora&nombre=Madona&apellidos=Derbar%E1n+Henriquez&email=kuravlev%40minimizar.ve&dni=21613516W&direccion=Coslada+83%2C+4G&ciudad=Poyales+del+Hoyo&cp=25187&provincia=C%F3rdoba&ntc=2111805626623658&B1=Registrar,,0,249,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
4572970e,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=28&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
f769065e,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=youping&pwd=2xorciza989&remember=on&B1=Entrar,,0,63,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
01a17a59,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=5595&B1=Confirmar,,0,38,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
5681bfa4,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=reis&password=-fiSiol%F3gicamente&nombre=Marcolina&apellidos=Marcos+Esculta&email=boyar-decamp%40barnizultravioleta.as&dni=97729684Q&direccion=Blasco+De+Garay%2C+168%2C+&ciudad=Escurial+de+la+Sierra&cp=03600&provincia=La+Rioja&ntc=0731466925802277&B1=Registrar,,0,280,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6ab7d0ae,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=73&B1=A%F1adir+al+carrito,,0,75,0,5,0,100.0,100.0,-99.0,-99.0
0a5a3829,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=niu&pwd=i_nsania&remember=off&B1=Entrar,,0,57,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d747fe30,http://localhost:8080/tienda1/imagenes/1.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
12d3d22c,http://localhost:8080/tienda1/imagenes/2.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
a92ddb27,http://localhost:8080/tienda1/imagenes/3.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
c1f37d2f,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
977e4154,http://localhost:8080/tienda1/imagenes/logo.gif,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e7dfbcea,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2cef7d7a,http://localhost:8080/tienda1/index.jsp,,,0,0,0,4,0,100.0,100.0,-99.0,-99.0
11dc40b6,http://localhost:8080/tienda1/publico/anadir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
50e9c394,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=89&B1=A%F1adir+al+carrito,,0,74,0,5,0,100.0,100.0,-99.0,-99.0
acf60a86,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,,0,4,0,5,0,100.0,100.0,-99.0,-99.0
923184c9,http://localhost:8080/tienda1/publico/entrar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
e8c329d0,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,,0,33,0,5,0,100.0,100.0,-99.0,-99.0
38d29a51,http://localhost:8080/tienda1/publico/pagar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
6099464d,http://localhost:8080/tienda1/publico/registro.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
762822a2,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=rehbein&password=paleogr%E1fico&nombre=M%E1ximo&apellidos=Just+Darn%E9s&email=wahl%4021horas.iq&dni=94318165H&direccion=Calle+Del+Mistral%2C+65+&ciudad=C%E0noves+i+Samal%FAs&cp=25727&provincia=Cuenca&ntc=4277353398050908&B1=Registrar,,0,253,0,5,0,100.0,100.0,-99.0,-99.0
a04d76f9,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,,0,17,0,5,0,100.0,100.0,-99.0,-99.0
5fd46a12,http://localhost:8080/tienda1/global/menum.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
2bf1ca0f,http://localhost:8080/tienda1/global/titulo.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
fd43a084,http://localhost:8080/tienda1/global/estilos.css,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
9d89b426,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
620eb03a,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
9a03e6d0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,,0,0,0,6,0,100.0,100.0,-99.0,-99.0
da28f807,http://localhost:8080/tienda1/miembros/index.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
183003dd,http://localhost:8080/tienda1/miembros/editar.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
d00c03e7,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=stefana1&password=14li6L4&nombre=Grisel&apellidos=Unzaga+Gomariz&email=saviange_files%40zytel.nc&dni=96795973J&direccion=Colon+111%2C+13-C&ciudad=Pedralba+de+la+Prader%EDa&cp=01213&provincia=Asturias&ntc=4789967077221120&B1=Registrar,,0,253,0,5,0,100.0,100.0,-99.0,-99.0
caf31c7c,http://localhost:8080/tienda1/miembros/salir.jsp,,,0,0,0,5,0,100.0,100.0,-99.0,-99.0
